,0,1
2832,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q497F8
2833,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UJV6
2834,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CPX8
2840,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9QY42
2969,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9QYM5
2970,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A1L0U2
2971,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2VCR8
2972,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2A4Q3
2973,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A140LHL5
2974,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UJK6
2975,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8VDQ8
2979,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P40240
2989,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P61358
2990,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2A4Q0
2991,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5BLJ9
2992,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A140LI77
2993,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YV43
2994,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/O89068
2995,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P62908
2996,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UK56
2997,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UCL7
2998,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5YLW3
2999,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9D0A2
3000,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CZP6
3001,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P60897
3002,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TV35
3007,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P63330
3012,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1SVA4
3013,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1SQU5
3014,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1SQ78
3015,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9D174
3133,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RMD2
3134,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9DCU2
3210,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/P22893
3211,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3TW34
3212,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3U3D2
3213,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q9DBE5
3217,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q62401
3218,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q545B5
3219,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q61656
3220,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A1L333
3221,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/B1ARB9
3222,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/B1ARC0
3223,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3UXW3
3224,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3V0Z8
3225,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q5U222
3226,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q8BTS0
3227,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q921Y3
3228,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q9CSD9
3229,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/S4R1E3
3230,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/S4R1I6
3270,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q9Z1E3
3271,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q4FJW1
3272,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q60765
3273,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q62281
3274,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q7TPG4
3275,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A140LIT4
3276,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A140LJH0
3277,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A140LIE4
3278,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A140LHS3
3279,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A140LHW0
3280,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A2RSD4
3281,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/P13346
3282,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/P08046
3283,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3UM09
3284,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3UZU7
3285,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q544D6
3286,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q6LDK7
3287,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q8CAT6
3385,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6Z0X0
3386,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P41105
3387,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5M9N5
3388,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5M9J8
3407,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TY96
3408,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UN59
3409,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9JKN5
3442,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A8Y5P4
3443,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2AJI1
3444,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2AJI0
3445,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6WF36
3446,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/E9Q9J5
3447,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/E9PY23
3448,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6VCY0
3449,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3V406
3450,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9D6J5
3451,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2BFF8
3452,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2BFF5
3453,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2BFF9
3454,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2BFF7
3455,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D6Q0F7
3456,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D6Q0F5
3457,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D6Q0F6
3458,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/O88487
3459,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TPJ8
3460,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UDA2
3461,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CRN8
3491,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0J9YU32
3492,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P47911
3493,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UCH0
3494,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UFI4
3497,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P63028
3498,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YU75
3521,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0G2JE52
3522,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0G2JDL9
3523,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0G2JED9
3524,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/C5H0E9
3525,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P62835
3526,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3U7U8
3527,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3V3W9
3530,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YXC2
3531,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q791T5
3532,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8CEY5
3535,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2BH06
3536,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8VC94
3537,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CXW4
3538,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A2I3BQF4
3539,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P62889
3540,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q497D7
3541,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q58DZ3
3542,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5PR15
3556,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F8WIR1
3557,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P18242
3558,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q05BF3
3559,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3U7P0
3560,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3U651
3561,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UAQ1
3562,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TWL1
3563,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TWR6
3564,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3U7I9
3565,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TWD0
3566,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TXL5
3567,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UC89
3568,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UCD9
3569,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TJN3
3570,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UCW4
3571,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3U8W5
3572,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TIR0
3573,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8VCK2
3574,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8C243
3581,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q6PGH1
3582,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/H3BJC1
3583,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/H3BJG8
3584,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/H3BKL5
3585,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/H3BKA1
3586,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/H3BJZ9
3587,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UPU8
3588,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8BLD7
3589,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q921H8
3590,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8R343
3591,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2AKV2
3592,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2AKV3
3593,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2AKU9
3594,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2AKV1
3595,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A2AKV0
3596,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UD06
3597,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8C2Q8
3598,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9ERA8
3599,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9D9D7
3603,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A140LHX7
3604,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B1AQX6
3605,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B1AQX8
3606,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B1AQX7
3607,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B1AQX9
3608,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9QWI6
3611,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CYN9
3612,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q1XID4
3613,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D6RFB7
3614,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D6RIJ8
3615,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8CFE2
3620,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A2I3BPU5
3621,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3V1R3
3622,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8K406
3623,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9QY73
3624,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3Z0H8
3625,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YVM2
3626,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D6RI96
3627,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3Z4R4
3628,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8CF07
3668,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q36290
3669,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3V2T7
3670,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3V2F9
3671,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q7JCZ3
3677,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9MD59
3678,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A140LHT1
3679,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A140LJL0
3680,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P35762
3681,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3UWG5
3682,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A1Y7VNS4
3683,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A1Y7VN85
3684,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A1Y7VIR1
3685,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P70310
3686,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q8VIF4
3687,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q920Q5
3689,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A1L1SSH9
3690,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P07214
3691,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TXI6
3692,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q5NCU4
3693,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q5NCU3
3694,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q5NCU5
3695,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P35802
3696,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q542P2
3697,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q8R1P3
3704,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q00493
3705,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q543R4
3706,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P11438
3707,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TX84
3708,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TA96
3709,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q8VH34
3710,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q922T9
3711,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9DC13
3712,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A2I3BQM8
3713,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A2I3BRQ3
3714,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q61704
3715,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P70274
3716,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/E0CZ76
3717,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/E0CY03
3718,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/E0CX80
3719,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P13011
3720,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/P07309
3721,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q5M9K1
3722,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q9D6A4
3723,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/A0A2I3BR60
3724,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/A0A2I3BS26
3725,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/G3UXY9
3726,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q9R1E6
3727,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TNL9
3728,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q4JFN6
3729,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q8C1H5
3730,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q36290
3731,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3V2T7
3732,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3V2F9
3733,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q7JCZ3
3734,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3UPP3
3735,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3UQ59
3736,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q7JCY6
3737,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TRT0
3738,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TML7
3739,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3UTW3
3740,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3UQ58
3741,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q9MD68
3742,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q9MD59
3743,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/J3QP71
3744,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/K3W4Q8
3745,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/O55107
3746,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/O55108
3747,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/P18572
3748,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/D6RFP9
3749,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/E9PXG5
3750,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/E9Q8Y5
3751,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/E9PUU2
3752,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/E9Q9B8
3753,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/E9Q2G2
3754,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q06890
3755,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3V245
3756,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q549A5
3757,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q9JK98
3758,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/B2RUD7
3759,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q61207
3760,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/E9PZ00
3761,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/J3QPG5
3762,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/K3W4L3
3763,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TWF9
3764,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TWL8
3765,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3U5W2
3766,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TWM9
3767,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3UAS4
3768,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TKB2
3769,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TWE9
3770,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TXP9
3771,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TKK3
3772,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TXJ0
3773,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3UE29
3774,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TIT5
3775,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3U8C4
3776,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3TID4
3777,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3U825
3778,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3U897
3779,http://purl.obolibrary.org/obo/CL_0002573,http://purl.uniprot.org/uniprot/Q3UFE8
